dataset	split	task	arm	fit	correct	correct_grids	test_grids	oracle_chosen_family	selected_program	oracle_witness
ARC2	training	59341089	complete	false	false	0	1	NA	id	
ARC2	training	59341089	grid_d2	false	false	0	1	false		
ARC2	training	59341089	objects	false	false	0	1	false		
ARC2	training	59341089	grid_objects	false	false	0	1	false		
ARC2	evaluation	e376de54	complete	false	false	0	1	NA	id	
ARC2	evaluation	e376de54	grid_d2	false	false	0	1	false		
ARC2	evaluation	e376de54	objects	false	false	0	1	false		
ARC2	evaluation	e376de54	grid_objects	false	false	0	1	false		
ARC2	training	d19f7514	complete	true	true	1	1	NA	splitV or 4	
ARC2	training	d19f7514	grid_d2	true	true	1	1	true	splitV or 4	splitV or 4
ARC2	training	d19f7514	objects	false	false	0	1	false		
ARC2	training	d19f7514	grid_objects	true	true	1	1	true	splitV or 4	splitV or 4
ARC2	training	963c33f8	complete	false	false	0	1	NA	id	
ARC2	training	963c33f8	grid_d2	false	false	0	1	false		
ARC2	training	963c33f8	objects	false	false	0	1	false		
ARC2	training	963c33f8	grid_objects	false	false	0	1	false		
ARC2	training	e4888269	complete	false	false	0	2	NA	id	
ARC2	training	e4888269	grid_d2	false	false	0	2	false		
ARC2	training	e4888269	objects	false	false	0	2	false		
ARC2	training	e4888269	grid_objects	false	false	0	2	false		
ARC2	training	b7249182	complete	false	false	0	1	NA	id	
ARC2	training	b7249182	grid_d2	false	false	0	1	false		
ARC2	training	b7249182	objects	false	false	0	1	false		
ARC2	training	b7249182	grid_objects	false	false	0	1	false		
ARC2	training	712bf12e	complete	false	false	0	1	NA	id	
ARC2	training	712bf12e	grid_d2	false	false	0	1	false		
ARC2	training	712bf12e	objects	false	false	0	1	false		
ARC2	training	712bf12e	grid_objects	false	false	0	1	false		
ARC2	training	456873bc	complete	false	false	0	1	NA	id	
ARC2	training	456873bc	grid_d2	false	false	0	1	false		
ARC2	training	456873bc	objects	false	false	0	1	false		
ARC2	training	456873bc	grid_objects	false	false	0	1	false		
ARC2	training	6cbe9eb8	complete	false	false	0	1	NA	id	
ARC2	training	6cbe9eb8	grid_d2	false	false	0	1	false		
ARC2	training	6cbe9eb8	objects	false	false	0	1	false		
ARC2	training	6cbe9eb8	grid_objects	false	false	0	1	false		
ARC2	training	22eb0ac0	complete	false	false	0	1	NA	id	
ARC2	training	22eb0ac0	grid_d2	false	false	0	1	false		
ARC2	training	22eb0ac0	objects	false	false	0	1	false		
ARC2	training	22eb0ac0	grid_objects	false	false	0	1	false		
ARC2	evaluation	a6f40cea	complete	false	false	0	1	NA	id	
ARC2	evaluation	a6f40cea	grid_d2	false	false	0	1	false		
ARC2	evaluation	a6f40cea	objects	false	false	0	1	false		
ARC2	evaluation	a6f40cea	grid_objects	false	false	0	1	false		
ARC2	training	e9fc42f2	complete	false	false	0	2	NA	id	
ARC2	training	e9fc42f2	grid_d2	false	false	0	2	false		
ARC2	training	e9fc42f2	objects	false	false	0	2	false		
ARC2	training	e9fc42f2	grid_objects	false	false	0	2	false		
ARC2	training	d07ae81c	complete	false	false	0	1	NA	id	
ARC2	training	d07ae81c	grid_d2	false	false	0	1	false		
ARC2	training	d07ae81c	objects	false	false	0	1	false		
ARC2	training	d07ae81c	grid_objects	false	false	0	1	false		
ARC2	training	8886d717	complete	false	false	0	1	NA	id	
ARC2	training	8886d717	grid_d2	false	false	0	1	false		
ARC2	training	8886d717	objects	false	false	0	1	false		
ARC2	training	8886d717	grid_objects	false	false	0	1	false		
ARC2	training	996ec1f3	complete	false	false	0	1	NA	id	
ARC2	training	996ec1f3	grid_d2	false	false	0	1	false		
ARC2	training	996ec1f3	objects	false	false	0	1	false		
ARC2	training	996ec1f3	grid_objects	false	false	0	1	false		
ARC2	training	af902bf9	complete	false	false	0	1	NA	id	
ARC2	training	af902bf9	grid_d2	false	false	0	1	false		
ARC2	training	af902bf9	objects	false	false	0	1	false		
ARC2	training	af902bf9	grid_objects	false	false	0	1	false		
ARC2	training	64a7c07e	complete	false	false	0	1	NA	id	
ARC2	training	64a7c07e	grid_d2	false	false	0	1	false		
ARC2	training	64a7c07e	objects	false	false	0	1	false		
ARC2	training	64a7c07e	grid_objects	false	false	0	1	false		
ARC2	training	d749d46f	complete	false	false	0	1	NA	id	
ARC2	training	d749d46f	grid_d2	false	false	0	1	false		
ARC2	training	d749d46f	objects	false	false	0	1	false		
ARC2	training	d749d46f	grid_objects	false	false	0	1	false		
ARC2	training	9b2a60aa	complete	false	false	0	1	NA	id	
ARC2	training	9b2a60aa	grid_d2	false	false	0	1	false		
ARC2	training	9b2a60aa	objects	false	false	0	1	false		
ARC2	training	9b2a60aa	grid_objects	false	false	0	1	false		
ARC2	evaluation	edb79dae	complete	false	false	0	1	NA	id	
ARC2	evaluation	edb79dae	grid_d2	false	false	0	1	false		
ARC2	evaluation	edb79dae	objects	false	false	0	1	false		
ARC2	evaluation	edb79dae	grid_objects	false	false	0	1	false		
ARC2	training	d90796e8	complete	false	false	0	1	NA	id	
ARC2	training	d90796e8	grid_d2	false	false	0	1	false		
ARC2	training	d90796e8	objects	false	false	0	1	false		
ARC2	training	d90796e8	grid_objects	false	false	0	1	false		
ARC2	training	4a1cacc2	complete	false	false	0	1	NA	id	
ARC2	training	4a1cacc2	grid_d2	false	false	0	1	false		
ARC2	training	4a1cacc2	objects	false	false	0	1	false		
ARC2	training	4a1cacc2	grid_objects	false	false	0	1	false		
ARC2	training	6cdd2623	complete	false	false	0	1	NA	id	
ARC2	training	6cdd2623	grid_d2	false	false	0	1	false		
ARC2	training	6cdd2623	objects	false	false	0	1	false		
ARC2	training	6cdd2623	grid_objects	false	false	0	1	false		
ARC2	training	9b30e358	complete	false	false	0	1	NA	id	
ARC2	training	9b30e358	grid_d2	false	false	0	1	false		
ARC2	training	9b30e358	objects	false	false	0	1	false		
ARC2	training	9b30e358	grid_objects	false	false	0	1	false		
ARC2	training	f8b3ba0a	complete	false	false	0	1	NA	id	
ARC2	training	f8b3ba0a	grid_d2	false	false	0	1	false		
ARC2	training	f8b3ba0a	objects	false	false	0	1	false		
ARC2	training	f8b3ba0a	grid_objects	false	false	0	1	false		
ARC2	training	6430c8c4	complete	true	true	1	1	NA	splitV nor 3	
ARC2	training	6430c8c4	grid_d2	true	true	1	1	true	splitV nor 3	splitV nor 3
ARC2	training	6430c8c4	objects	false	false	0	1	false		
ARC2	training	6430c8c4	grid_objects	true	true	1	1	true	splitV nor 3	splitV nor 3
ARC2	training	f8a8fe49	complete	false	false	0	1	NA	id	
ARC2	training	f8a8fe49	grid_d2	false	false	0	1	false		
ARC2	training	f8a8fe49	objects	false	false	0	1	false		
ARC2	training	f8a8fe49	grid_objects	false	false	0	1	false		
ARC2	training	dbc1a6ce	complete	false	false	0	1	NA	id	
ARC2	training	dbc1a6ce	grid_d2	false	false	0	1	false		
ARC2	training	dbc1a6ce	objects	false	false	0	1	false		
ARC2	training	dbc1a6ce	grid_objects	false	false	0	1	false		
ARC2	training	e9b4f6fc	complete	false	false	0	1	NA	id	
ARC2	training	e9b4f6fc	grid_d2	false	false	0	1	false		
ARC2	training	e9b4f6fc	objects	false	false	0	1	false		
ARC2	training	e9b4f6fc	grid_objects	false	false	0	1	false		
ARC2	training	868de0fa	complete	false	false	0	1	NA	id	
ARC2	training	868de0fa	grid_d2	false	false	0	1	false		
ARC2	training	868de0fa	objects	false	false	0	1	false		
ARC2	training	868de0fa	grid_objects	false	false	0	1	false		
ARC2	training	017c7c7b	complete	false	false	0	1	NA	id	
ARC2	training	017c7c7b	grid_d2	false	false	0	1	false		
ARC2	training	017c7c7b	objects	false	false	0	1	false		
ARC2	training	017c7c7b	grid_objects	false	false	0	1	false		
ARC2	training	1fad071e	complete	false	false	0	1	NA	id	
ARC2	training	1fad071e	grid_d2	false	false	0	1	false		
ARC2	training	1fad071e	objects	false	false	0	1	false		
ARC2	training	1fad071e	grid_objects	false	false	0	1	false		
ARC2	training	ea32f347	complete	false	false	0	1	NA	id	
ARC2	training	ea32f347	grid_d2	false	false	0	1	false		
ARC2	training	ea32f347	objects	false	false	0	1	false		
ARC2	training	ea32f347	grid_objects	false	false	0	1	false		
ARC2	training	c92b942c	complete	false	false	0	1	NA	id	
ARC2	training	c92b942c	grid_d2	false	false	0	1	false		
ARC2	training	c92b942c	objects	false	false	0	1	false		
ARC2	training	c92b942c	grid_objects	false	false	0	1	false		
ARC2	evaluation	bf45cf4b	complete	false	false	0	1	NA	id	
ARC2	evaluation	bf45cf4b	grid_d2	false	false	0	1	false		
ARC2	evaluation	bf45cf4b	objects	false	false	0	1	false		
ARC2	evaluation	bf45cf4b	grid_objects	false	false	0	1	false		
ARC2	training	8ba14f53	complete	false	false	0	1	NA	id	
ARC2	training	8ba14f53	grid_d2	false	false	0	1	false		
ARC2	training	8ba14f53	objects	false	false	0	1	false		
ARC2	training	8ba14f53	grid_objects	false	false	0	1	false		
ARC2	training	25094a63	complete	false	false	0	1	NA	id	
ARC2	training	25094a63	grid_d2	false	false	0	1	false		
ARC2	training	25094a63	objects	false	false	0	1	false		
ARC2	training	25094a63	grid_objects	false	false	0	1	false		
ARC2	evaluation	6e4f6532	complete	false	false	0	2	NA	id	
ARC2	evaluation	6e4f6532	grid_d2	false	false	0	2	false		
ARC2	evaluation	6e4f6532	objects	false	false	0	2	false		
ARC2	evaluation	6e4f6532	grid_objects	false	false	0	2	false		
ARC2	training	6150a2bd	complete	true	true	1	1	NA	rot180	
ARC2	training	6150a2bd	grid_d2	true	true	1	1	true	rot180	rot180
ARC2	training	6150a2bd	objects	false	false	0	1	false		
ARC2	training	6150a2bd	grid_objects	true	true	1	1	true	rot180	rot180
ARC2	training	e4075551	complete	false	false	0	1	NA	id	
ARC2	training	e4075551	grid_d2	false	false	0	1	false		
ARC2	training	e4075551	objects	false	false	0	1	false		
ARC2	training	e4075551	grid_objects	false	false	0	1	false		
ARC2	training	f3cdc58f	complete	false	false	0	1	NA	id	
ARC2	training	f3cdc58f	grid_d2	false	false	0	1	false		
ARC2	training	f3cdc58f	objects	false	false	0	1	false		
ARC2	training	f3cdc58f	grid_objects	false	false	0	1	false		
ARC2	training	b782dc8a	complete	false	false	0	1	NA	id	
ARC2	training	b782dc8a	grid_d2	false	false	0	1	false		
ARC2	training	b782dc8a	objects	false	false	0	1	false		
ARC2	training	b782dc8a	grid_objects	false	false	0	1	false		
ARC2	training	d304284e	complete	false	false	0	1	NA	id	
ARC2	training	d304284e	grid_d2	false	false	0	1	false		
ARC2	training	d304284e	objects	false	false	0	1	false		
ARC2	training	d304284e	grid_objects	false	false	0	1	false		
ARC2	training	a8d7556c	complete	false	false	0	1	NA	id	
ARC2	training	a8d7556c	grid_d2	false	false	0	1	false		
ARC2	training	a8d7556c	objects	false	false	0	1	false		
ARC2	training	a8d7556c	grid_objects	false	false	0	1	false		
ARC2	training	b8cdaf2b	complete	false	false	0	1	NA	id	
ARC2	training	b8cdaf2b	grid_d2	false	false	0	1	false		
ARC2	training	b8cdaf2b	objects	false	false	0	1	false		
ARC2	training	b8cdaf2b	grid_objects	false	false	0	1	false		
ARC2	training	dc46ea44	complete	false	false	0	1	NA	id	
ARC2	training	dc46ea44	grid_d2	false	false	0	1	false		
ARC2	training	dc46ea44	objects	false	false	0	1	false		
ARC2	training	dc46ea44	grid_objects	false	false	0	1	false		
ARC2	training	1acc24af	complete	false	false	0	1	NA	id	
ARC2	training	1acc24af	grid_d2	false	false	0	1	false		
ARC2	training	1acc24af	objects	false	false	0	1	false		
ARC2	training	1acc24af	grid_objects	false	false	0	1	false		
ARC2	training	c9f8e694	complete	false	false	0	1	NA	id	
ARC2	training	c9f8e694	grid_d2	false	false	0	1	false		
ARC2	training	c9f8e694	objects	false	false	0	1	false		
ARC2	training	c9f8e694	grid_objects	false	false	0	1	false		
ARC2	training	b6afb2da	complete	false	false	0	1	NA	id	
ARC2	training	b6afb2da	grid_d2	false	false	0	1	false		
ARC2	training	b6afb2da	objects	false	false	0	1	false		
ARC2	training	b6afb2da	grid_objects	false	false	0	1	false		
ARC2	evaluation	da515329	complete	false	false	0	1	NA	id	
ARC2	evaluation	da515329	grid_d2	false	false	0	1	false		
ARC2	evaluation	da515329	objects	false	false	0	1	false		
ARC2	evaluation	da515329	grid_objects	false	false	0	1	false		
ARC2	evaluation	2d0172a1	complete	false	false	0	2	NA	id	
ARC2	evaluation	2d0172a1	grid_d2	false	false	0	2	false		
ARC2	evaluation	2d0172a1	objects	false	false	0	2	false		
ARC2	evaluation	2d0172a1	grid_objects	false	false	0	2	false		
ARC2	training	00576224	complete	false	false	0	1	NA	id	
ARC2	training	00576224	grid_d2	false	false	0	1	false		
ARC2	training	00576224	objects	false	false	0	1	false		
ARC2	training	00576224	grid_objects	false	false	0	1	false		
ARC2	evaluation	8e5c0c38	complete	false	false	0	2	NA	id	
ARC2	evaluation	8e5c0c38	grid_d2	false	false	0	2	false		
ARC2	evaluation	8e5c0c38	objects	false	false	0	2	false		
ARC2	evaluation	8e5c0c38	grid_objects	false	false	0	2	false		
ARC2	evaluation	142ca369	complete	false	false	0	2	NA	id	
ARC2	evaluation	142ca369	grid_d2	false	false	0	2	false		
ARC2	evaluation	142ca369	objects	false	false	0	2	false		
ARC2	evaluation	142ca369	grid_objects	false	false	0	2	false		
ARC2	training	aa18de87	complete	false	false	0	1	NA	id	
ARC2	training	aa18de87	grid_d2	false	false	0	1	false		
ARC2	training	aa18de87	objects	false	false	0	1	false		
ARC2	training	aa18de87	grid_objects	false	false	0	1	false		
ARC2	training	aa62e3f4	complete	false	false	0	1	NA	id	
ARC2	training	aa62e3f4	grid_d2	false	false	0	1	false		
ARC2	training	aa62e3f4	objects	false	false	0	1	false		
ARC2	training	aa62e3f4	grid_objects	false	false	0	1	false		
ARC2	training	06df4c85	complete	false	false	0	1	NA	id	
ARC2	training	06df4c85	grid_d2	false	false	0	1	false		
ARC2	training	06df4c85	objects	false	false	0	1	false		
ARC2	training	06df4c85	grid_objects	false	false	0	1	false		
ARC2	training	25d8a9c8	complete	false	false	0	1	NA	id	
ARC2	training	25d8a9c8	grid_d2	false	false	0	1	false		
ARC2	training	25d8a9c8	objects	true	true	1	1	true	zero-4-mono / Widest / Recolour(5) / Selected	zero-4-mono / Widest / Recolour(5) / Selected
ARC2	training	25d8a9c8	grid_objects	true	true	1	1	true	zero-4-mono / Widest / Recolour(5) / Selected	zero-4-mono / Widest / Recolour(5) / Selected
ARC2	training	e57337a4	complete	false	false	0	1	NA	id	
ARC2	training	e57337a4	grid_d2	false	false	0	1	false		
ARC2	training	e57337a4	objects	false	false	0	1	false		
ARC2	training	e57337a4	grid_objects	false	false	0	1	false		
ARC2	training	8618d23e	complete	false	false	0	1	NA	id	
ARC2	training	8618d23e	grid_d2	false	false	0	1	false		
ARC2	training	8618d23e	objects	false	false	0	1	false		
ARC2	training	8618d23e	grid_objects	false	false	0	1	false		
ARC2	training	84551f4c	complete	false	false	0	2	NA	id	
ARC2	training	84551f4c	grid_d2	false	false	0	2	false		
ARC2	training	84551f4c	objects	false	false	0	2	false		
ARC2	training	84551f4c	grid_objects	false	false	0	2	false		
ARC2	training	aab50785	complete	false	false	0	1	NA	id	
ARC2	training	aab50785	grid_d2	false	false	0	1	false		
ARC2	training	aab50785	objects	false	false	0	1	false		
ARC2	training	aab50785	grid_objects	false	false	0	1	false		
ARC2	training	7e02026e	complete	false	false	0	1	NA	id	
ARC2	training	7e02026e	grid_d2	false	false	0	1	false		
ARC2	training	7e02026e	objects	false	false	0	1	false		
ARC2	training	7e02026e	grid_objects	false	false	0	1	false		
ARC2	training	be94b721	complete	true	true	1	1	NA	cropLargest	
ARC2	training	be94b721	grid_d2	true	true	1	1	true	cropLargest	cropLargest
ARC2	training	be94b721	objects	true	true	1	1	true	zero-4-mono / Largest / Identity / Crop	zero-4-mono / Largest / Identity / Crop
ARC2	training	be94b721	grid_objects	true	true	1	1	true	cropLargest	cropLargest
ARC2	training	72207abc	complete	false	false	0	1	NA	id	
ARC2	training	72207abc	grid_d2	false	false	0	1	false		
ARC2	training	72207abc	objects	false	false	0	1	false		
ARC2	training	72207abc	grid_objects	false	false	0	1	false		
ARC2	training	b0f4d537	complete	false	false	0	1	NA	id	
ARC2	training	b0f4d537	grid_d2	false	false	0	1	false		
ARC2	training	b0f4d537	objects	false	false	0	1	false		
ARC2	training	b0f4d537	grid_objects	false	false	0	1	false		
ARC2	training	992798f6	complete	false	false	0	1	NA	id	
ARC2	training	992798f6	grid_d2	false	false	0	1	false		
ARC2	training	992798f6	objects	false	false	0	1	false		
ARC2	training	992798f6	grid_objects	false	false	0	1	false		
ARC2	training	817e6c09	complete	false	false	0	1	NA	id	
ARC2	training	817e6c09	grid_d2	false	false	0	1	false		
ARC2	training	817e6c09	objects	false	false	0	1	false		
ARC2	training	817e6c09	grid_objects	false	false	0	1	false		
ARC2	training	8d510a79	complete	false	false	0	1	NA	id	
ARC2	training	8d510a79	grid_d2	false	false	0	1	false		
ARC2	training	8d510a79	objects	false	false	0	1	false		
ARC2	training	8d510a79	grid_objects	false	false	0	1	false		
ARC2	training	67636eac	complete	false	false	0	1	NA	id	
ARC2	training	67636eac	grid_d2	false	false	0	1	false		
ARC2	training	67636eac	objects	false	false	0	1	false		
ARC2	training	67636eac	grid_objects	false	false	0	1	false		
ARC2	training	44f52bb0	complete	false	false	0	2	NA	id	
ARC2	training	44f52bb0	grid_d2	false	false	0	2	false		
ARC2	training	44f52bb0	objects	false	false	0	2	false		
ARC2	training	44f52bb0	grid_objects	false	false	0	2	false		
ARC2	training	3f23242b	complete	false	false	0	1	NA	id	
ARC2	training	3f23242b	grid_d2	false	false	0	1	false		
ARC2	training	3f23242b	objects	false	false	0	1	false		
ARC2	training	3f23242b	grid_objects	false	false	0	1	false		
ARC2	training	f3b10344	complete	false	false	0	1	NA	id	
ARC2	training	f3b10344	grid_d2	false	false	0	1	false		
ARC2	training	f3b10344	objects	false	false	0	1	false		
ARC2	training	f3b10344	grid_objects	false	false	0	1	false		
ARC2	training	e133d23d	complete	true	true	1	1	NA	splitH or 2	
ARC2	training	e133d23d	grid_d2	true	true	1	1	true	splitH or 2	splitH or 2
ARC2	training	e133d23d	objects	false	false	0	1	false		
ARC2	training	e133d23d	grid_objects	true	true	1	1	true	splitH or 2	splitH or 2
ARC2	training	aedd82e4	complete	false	false	0	1	NA	id	
ARC2	training	aedd82e4	grid_d2	false	false	0	1	false		
ARC2	training	aedd82e4	objects	true	true	1	1	true	zero-4-mono / Smallest / Recolour(1) / Original	zero-4-mono / Smallest / Recolour(1) / Original
ARC2	training	aedd82e4	grid_objects	true	true	1	1	true	zero-4-mono / Smallest / Recolour(1) / Original	zero-4-mono / Smallest / Recolour(1) / Original
ARC2	training	fafffa47	complete	true	true	1	1	NA	splitV nor 2	
ARC2	training	fafffa47	grid_d2	true	true	1	1	true	splitV nor 2	splitV nor 2
ARC2	training	fafffa47	objects	false	false	0	1	false		
ARC2	training	fafffa47	grid_objects	true	true	1	1	true	splitV nor 2	splitV nor 2
ARC2	training	bb43febb	complete	false	false	0	1	NA	id	
ARC2	training	bb43febb	grid_d2	false	false	0	1	false		
ARC2	training	bb43febb	objects	false	false	0	1	false		
ARC2	training	bb43febb	grid_objects	false	false	0	1	false		
ARC2	training	10fcaaa3	complete	false	false	0	1	NA	id	
ARC2	training	10fcaaa3	grid_d2	false	false	0	1	false		
ARC2	training	10fcaaa3	objects	false	false	0	1	false		
ARC2	training	10fcaaa3	grid_objects	false	false	0	1	false		
ARC2	training	4ff4c9da	complete	false	false	0	1	NA	id	
ARC2	training	4ff4c9da	grid_d2	false	false	0	1	false		
ARC2	training	4ff4c9da	objects	false	false	0	1	false		
ARC2	training	4ff4c9da	grid_objects	false	false	0	1	false		
ARC2	training	ad7e01d0	complete	false	false	0	1	NA	id	
ARC2	training	ad7e01d0	grid_d2	false	false	0	1	false		
ARC2	training	ad7e01d0	objects	false	false	0	1	false		
ARC2	training	ad7e01d0	grid_objects	false	false	0	1	false		
ARC2	training	91714a58	complete	false	false	0	1	NA	id	
ARC2	training	91714a58	grid_d2	false	false	0	1	false		
ARC2	training	91714a58	objects	false	false	0	1	false		
ARC2	training	91714a58	grid_objects	false	false	0	1	false		
ARC2	training	3345333e	complete	false	false	0	1	NA	id	
